"SAMPLE_ID","AIMS_REEF_NAME","VISIT_NO","REPORT_YEAR","SITE_NO","TRANSECT_NO","A_SECTOR","SHELF","SAMPLE_DATE","REEF_NAME","FULLREEF_ID","REEF_LAT","REEF_LONG","OPENORCLOSED","OPENORCLOSED_AFTER2004","MP_ZONE","NEW_ZONE_2004","WHITESYNDROME","SEB_DISEASE","BROWNB_DISEASE","BLACKBAND","U_SCAR","AtN","OBSERVER","SEB","BrB","AN","WS","UNK","BBD","AN.check","BrB.check","BBD.check","SEB.check","WS.check","UNK.check"
"IU082","McCulloch Reef",14,2006,2,2,"IN","M","30/11/2005","MCCULLOCH","17016S",-17.28333333,146.45,"O","O","HP","Habitat Protection",1,1,0,0,1,0,"AM",1,0,0,1,1,0,"same","same","same","same","same","same"
"IU083","McCulloch Reef",14,2006,2,3,"IN","M","30/11/2005","MCCULLOCH","17016S",-17.28333333,146.45,"O","O","HP","Habitat Protection",0,1,0,0,1,0,"AM",1,0,0,0,1,0,"same","same","same","same","same","same"
"IU084","McCulloch Reef",14,2006,2,4,"IN","M","30/11/2005","MCCULLOCH","17016S",-17.28333333,146.45,"O","O","HP","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU085","McCulloch Reef",14,2006,2,5,"IN","M","30/11/2005","MCCULLOCH","17016S",-17.28333333,146.45,"O","O","HP","Habitat Protection",0,0,0,0,2,0,"AM",0,0,0,0,2,0,"same","same","same","same","same","same"
"IU086","McCulloch Reef",14,2006,3,1,"IN","M","1/12/2005","MCCULLOCH","17016S",-17.28333333,146.45,"O","O","HP","Habitat Protection",0,2,0,0,0,0,"SB",2,0,0,0,0,0,"same","same","same","same","same","same"
"IU087","McCulloch Reef",14,2006,3,2,"IN","M","1/12/2005","MCCULLOCH","17016S",-17.28333333,146.45,"O","O","HP","Habitat Protection",2,1,0,0,0,0,"SB",1,0,0,2,0,0,"same","same","same","same","same","same"
"IU088","McCulloch Reef",14,2006,3,3,"IN","M","1/12/2005","MCCULLOCH","17016S",-17.28333333,146.45,"O","O","HP","Habitat Protection",0,2,0,0,0,0,"SB",2,0,0,0,0,0,"same","same","same","same","same","same"
"IU089","McCulloch Reef",14,2006,3,4,"IN","M","1/12/2005","MCCULLOCH","17016S",-17.28333333,146.45,"O","O","HP","Habitat Protection",0,0,0,0,1,0,"SB",0,0,0,0,1,0,"same","same","same","same","same","same"
"IU090","McCulloch Reef",14,2006,3,5,"IN","M","1/12/2005","MCCULLOCH","17016S",-17.28333333,146.45,"O","O","HP","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU091","Peart Reef",14,2006,1,1,"IN","M","1/12/2005","PEART REEF","17024S",-17.48333333,146.3916667,"O","O","HP/NS","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU092","Peart Reef",14,2006,1,2,"IN","M","1/12/2005","PEART REEF","17024S",-17.48333333,146.3916667,"O","O","HP/NS","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU093","Peart Reef",14,2006,1,3,"IN","M","1/12/2005","PEART REEF","17024S",-17.48333333,146.3916667,"O","O","HP/NS","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU094","Peart Reef",14,2006,1,4,"IN","M","1/12/2005","PEART REEF","17024S",-17.48333333,146.3916667,"O","O","HP/NS","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU095","Peart Reef",14,2006,1,5,"IN","M","1/12/2005","PEART REEF","17024S",-17.48333333,146.3916667,"O","O","HP/NS","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU096","Peart Reef",14,2006,2,1,"IN","M","2/12/2005","PEART REEF","17024S",-17.48333333,146.3916667,"O","O","HP/NS","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU097","Peart Reef",14,2006,2,2,"IN","M","2/12/2005","PEART REEF","17024S",-17.48333333,146.3916667,"O","O","HP/NS","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU098","Peart Reef",14,2006,2,3,"IN","M","2/12/2005","PEART REEF","17024S",-17.48333333,146.3916667,"O","O","HP/NS","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU099","Peart Reef",14,2006,2,4,"IN","M","2/12/2005","PEART REEF","17024S",-17.48333333,146.3916667,"O","O","HP/NS","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU600","Peart Reef",14,2006,2,5,"IN","M","2/12/2005","PEART REEF","17024S",-17.48333333,146.3916667,"O","O","HP/NS","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU601","Peart Reef",14,2006,3,1,"IN","M","2/12/2005","PEART REEF","17024S",-17.48333333,146.3916667,"O","O","HP/NS","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU602","Peart Reef",14,2006,3,2,"IN","M","2/12/2005","PEART REEF","17024S",-17.48333333,146.3916667,"O","O","HP/NS","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU603","Peart Reef",14,2006,3,3,"IN","M","2/12/2005","PEART REEF","17024S",-17.48333333,146.3916667,"O","O","HP/NS","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU604","Peart Reef",14,2006,3,4,"IN","M","2/12/2005","PEART REEF","17024S",-17.48333333,146.3916667,"O","O","HP/NS","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU605","Peart Reef",14,2006,3,5,"IN","M","2/12/2005","PEART REEF","17024S",-17.48333333,146.3916667,"O","O","HP/NS","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU606","Feather Reef",14,2006,1,1,"IN","M","5/12/2005","FEATHER REEF","17034S",-17.53333333,146.3833333,"O","C","HP/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU607","Feather Reef",14,2006,1,2,"IN","M","5/12/2005","FEATHER REEF","17034S",-17.53333333,146.3833333,"O","C","HP/NS","Marine National Park",1,0,0,0,0,0,"AM",0,0,0,1,0,0,"same","same","same","same","same","same"
"IU608","Feather Reef",14,2006,1,3,"IN","M","5/12/2005","FEATHER REEF","17034S",-17.53333333,146.3833333,"O","C","HP/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU609","Feather Reef",14,2006,1,4,"IN","M","5/12/2005","FEATHER REEF","17034S",-17.53333333,146.3833333,"O","C","HP/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU610","Feather Reef",14,2006,1,5,"IN","M","5/12/2005","FEATHER REEF","17034S",-17.53333333,146.3833333,"O","C","HP/NS","Marine National Park",0,0,0,0,2,0,"AM",0,0,0,0,2,0,"same","same","same","same","same","same"
"IU611","Feather Reef",14,2006,2,1,"IN","M","5/12/2005","FEATHER REEF","17034S",-17.53333333,146.3833333,"O","C","HP/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU612","Feather Reef",14,2006,2,2,"IN","M","5/12/2005","FEATHER REEF","17034S",-17.53333333,146.3833333,"O","C","HP/NS","Marine National Park",0,0,0,0,2,0,"AM",0,0,0,0,2,0,"same","same","same","same","same","same"
"IU613","Feather Reef",14,2006,2,3,"IN","M","5/12/2005","FEATHER REEF","17034S",-17.53333333,146.3833333,"O","C","HP/NS","Marine National Park",0,0,0,0,1,0,"AM",0,0,0,0,1,0,"same","same","same","same","same","same"
"IU614","Feather Reef",14,2006,2,4,"IN","M","5/12/2005","FEATHER REEF","17034S",-17.53333333,146.3833333,"O","C","HP/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU615","Feather Reef",14,2006,2,5,"IN","M","5/12/2005","FEATHER REEF","17034S",-17.53333333,146.3833333,"O","C","HP/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU616","Feather Reef",14,2006,3,1,"IN","M","5/12/2005","FEATHER REEF","17034S",-17.53333333,146.3833333,"O","C","HP/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU617","Feather Reef",14,2006,3,2,"IN","M","5/12/2005","FEATHER REEF","17034S",-17.53333333,146.3833333,"O","C","HP/NS","Marine National Park",1,0,0,0,0,0,"AM",0,0,0,1,0,0,"same","same","same","same","same","same"
"IU618","Feather Reef",14,2006,3,3,"IN","M","5/12/2005","FEATHER REEF","17034S",-17.53333333,146.3833333,"O","C","HP/NS","Marine National Park",0,0,0,0,1,0,"AM",0,0,0,0,1,0,"same","same","same","same","same","same"
"IU619","Feather Reef",14,2006,3,4,"IN","M","5/12/2005","FEATHER REEF","17034S",-17.53333333,146.3833333,"O","C","HP/NS","Marine National Park",0,1,0,0,2,0,"AM",1,0,0,0,2,0,"same","same","same","same","same","same"
"IU620","Feather Reef",14,2006,3,5,"IN","M","5/12/2005","FEATHER REEF","17034S",-17.53333333,146.3833333,"O","C","HP/NS","Marine National Park",0,1,0,0,4,0,"AM",1,0,0,0,4,0,"same","same","same","same","same","same"
"IU621","Farquharson Reef",14,2006,1,1,"IN","M","5/12/2005","FARQUHARSON REEF (NO 1)","17063A",-17.78333333,146.5166667,"O","O","HP","Habitat Protection",0,1,0,0,0,0,"AM",1,0,0,0,0,0,"same","same","same","same","same","same"
"IU622","Farquharson Reef",14,2006,1,2,"IN","M","5/12/2005","FARQUHARSON REEF (NO 1)","17063A",-17.78333333,146.5166667,"O","O","HP","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU623","Farquharson Reef",14,2006,1,3,"IN","M","5/12/2005","FARQUHARSON REEF (NO 1)","17063A",-17.78333333,146.5166667,"O","O","HP","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU624","Farquharson Reef",14,2006,1,4,"IN","M","5/12/2005","FARQUHARSON REEF (NO 1)","17063A",-17.78333333,146.5166667,"O","O","HP","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU625","Farquharson Reef",14,2006,1,5,"IN","M","5/12/2005","FARQUHARSON REEF (NO 1)","17063A",-17.78333333,146.5166667,"O","O","HP","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU626","Farquharson Reef",14,2006,2,1,"IN","M","5/12/2005","FARQUHARSON REEF (NO 1)","17063A",-17.78333333,146.5166667,"O","O","HP","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU627","Farquharson Reef",14,2006,2,2,"IN","M","5/12/2005","FARQUHARSON REEF (NO 1)","17063A",-17.78333333,146.5166667,"O","O","HP","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU628","Farquharson Reef",14,2006,2,3,"IN","M","5/12/2005","FARQUHARSON REEF (NO 1)","17063A",-17.78333333,146.5166667,"O","O","HP","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU629","Farquharson Reef",14,2006,2,4,"IN","M","5/12/2005","FARQUHARSON REEF (NO 1)","17063A",-17.78333333,146.5166667,"O","O","HP","Habitat Protection",1,0,0,0,0,0,"AM",0,0,0,1,0,0,"same","same","same","same","same","same"
"IU630","Farquharson Reef",14,2006,2,5,"IN","M","5/12/2005","FARQUHARSON REEF (NO 1)","17063A",-17.78333333,146.5166667,"O","O","HP","Habitat Protection",0,0,0,0,1,0,"AM",0,0,0,0,1,0,"same","same","same","same","same","same"
"IU631","Farquharson Reef",14,2006,3,1,"IN","M","5/12/2005","FARQUHARSON REEF (NO 1)","17063A",-17.78333333,146.5166667,"O","O","HP","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU632","Farquharson Reef",14,2006,3,2,"IN","M","5/12/2005","FARQUHARSON REEF (NO 1)","17063A",-17.78333333,146.5166667,"O","O","HP","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU633","Farquharson Reef",14,2006,3,3,"IN","M","5/12/2005","FARQUHARSON REEF (NO 1)","17063A",-17.78333333,146.5166667,"O","O","HP","Habitat Protection",0,1,0,0,1,0,"AM",1,0,0,0,1,0,"same","same","same","same","same","same"
"IU634","Farquharson Reef",14,2006,3,4,"IN","M","5/12/2005","FARQUHARSON REEF (NO 1)","17063A",-17.78333333,146.5166667,"O","O","HP","Habitat Protection",0,0,0,0,1,0,"AM",0,0,0,0,1,0,"same","same","same","same","same","same"
"IU635","Farquharson Reef",14,2006,3,5,"IN","M","5/12/2005","FARQUHARSON REEF (NO 1)","17063A",-17.78333333,146.5166667,"O","O","HP","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU636","Taylor Reef",14,2006,1,1,"IN","M","6/12/2005","TAYLOR REEF","17064S",-17.83333333,146.55,"O","C","HP/SC/FE/NS","Marine National Park",1,0,0,0,0,0,"AM",0,0,0,1,0,0,"same","same","same","same","same","same"
"IU637","Taylor Reef",14,2006,1,2,"IN","M","6/12/2005","TAYLOR REEF","17064S",-17.83333333,146.55,"O","C","HP/SC/FE/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU638","Taylor Reef",14,2006,1,3,"IN","M","6/12/2005","TAYLOR REEF","17064S",-17.83333333,146.55,"O","C","HP/SC/FE/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU639","Taylor Reef",14,2006,1,4,"IN","M","6/12/2005","TAYLOR REEF","17064S",-17.83333333,146.55,"O","C","HP/SC/FE/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU640","Taylor Reef",14,2006,1,5,"IN","M","6/12/2005","TAYLOR REEF","17064S",-17.83333333,146.55,"O","C","HP/SC/FE/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU641","Taylor Reef",14,2006,2,1,"IN","M","6/12/2005","TAYLOR REEF","17064S",-17.83333333,146.55,"O","C","HP/SC/FE/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU642","Taylor Reef",14,2006,2,2,"IN","M","6/12/2005","TAYLOR REEF","17064S",-17.83333333,146.55,"O","C","HP/SC/FE/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU643","Taylor Reef",14,2006,2,3,"IN","M","6/12/2005","TAYLOR REEF","17064S",-17.83333333,146.55,"O","C","HP/SC/FE/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU644","Taylor Reef",14,2006,2,4,"IN","M","6/12/2005","TAYLOR REEF","17064S",-17.83333333,146.55,"O","C","HP/SC/FE/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU645","Taylor Reef",14,2006,2,5,"IN","M","6/12/2005","TAYLOR REEF","17064S",-17.83333333,146.55,"O","C","HP/SC/FE/NS","Marine National Park",0,0,0,0,1,0,"AM",0,0,0,0,1,0,"same","same","same","same","same","same"
"IU646","Taylor Reef",14,2006,3,1,"IN","M","6/12/2005","TAYLOR REEF","17064S",-17.83333333,146.55,"O","C","HP/SC/FE/NS","Marine National Park",0,0,0,0,1,0,"AM",0,0,0,0,1,0,"same","same","same","same","same","same"
"IU647","Taylor Reef",14,2006,3,2,"IN","M","6/12/2005","TAYLOR REEF","17064S",-17.83333333,146.55,"O","C","HP/SC/FE/NS","Marine National Park",0,0,0,0,1,0,"AM",0,0,0,0,1,0,"same","same","same","same","same","same"
"IU648","Taylor Reef",14,2006,3,3,"IN","M","6/12/2005","TAYLOR REEF","17064S",-17.83333333,146.55,"O","C","HP/SC/FE/NS","Marine National Park",0,0,0,0,1,0,"AM",0,0,0,0,1,0,"same","same","same","same","same","same"
"IU649","Taylor Reef",14,2006,3,4,"IN","M","6/12/2005","TAYLOR REEF","17064S",-17.83333333,146.55,"O","C","HP/SC/FE/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU650","Taylor Reef",14,2006,3,5,"IN","M","6/12/2005","TAYLOR REEF","17064S",-17.83333333,146.55,"O","C","HP/SC/FE/NS","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU651","Rib Reef",14,2006,1,1,"TO","M","8/12/2005","RIB REEF","18032S",-18.48333333,146.8833333,"O","O","GUA","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU652","Rib Reef",14,2006,1,2,"TO","M","8/12/2005","RIB REEF","18032S",-18.48333333,146.8833333,"O","O","GUA","Habitat Protection",0,0,0,0,3,0,"AM",0,0,0,0,3,0,"same","same","same","same","same","same"
"IU653","Rib Reef",14,2006,1,3,"TO","M","8/12/2005","RIB REEF","18032S",-18.48333333,146.8833333,"O","O","GUA","Habitat Protection",0,0,0,0,3,0,"AM",0,0,0,0,3,0,"same","same","same","same","same","same"
"IU654","Rib Reef",14,2006,1,4,"TO","M","8/12/2005","RIB REEF","18032S",-18.48333333,146.8833333,"O","O","GUA","Habitat Protection",0,1,0,0,2,0,"AM",1,0,0,0,2,0,"same","same","same","same","same","same"
"IU655","Rib Reef",14,2006,1,5,"TO","M","8/12/2005","RIB REEF","18032S",-18.48333333,146.8833333,"O","O","GUA","Habitat Protection",0,1,0,0,1,0,"AM",1,0,0,0,1,0,"same","same","same","same","same","same"
"IU656","Rib Reef",14,2006,2,1,"TO","M","9/12/2005","RIB REEF","18032S",-18.48333333,146.8833333,"O","O","GUA","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU657","Rib Reef",14,2006,2,2,"TO","M","9/12/2005","RIB REEF","18032S",-18.48333333,146.8833333,"O","O","GUA","Habitat Protection",0,0,1,0,1,0,"AM",0,1,0,0,1,0,"same","same","same","same","same","same"
"IU658","Rib Reef",14,2006,2,3,"TO","M","9/12/2005","RIB REEF","18032S",-18.48333333,146.8833333,"O","O","GUA","Habitat Protection",0,0,0,0,2,0,"AM",0,0,0,0,2,0,"same","same","same","same","same","same"
"IU659","Rib Reef",14,2006,2,4,"TO","M","9/12/2005","RIB REEF","18032S",-18.48333333,146.8833333,"O","O","GUA","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU660","Rib Reef",14,2006,2,5,"TO","M","9/12/2005","RIB REEF","18032S",-18.48333333,146.8833333,"O","O","GUA","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU661","Rib Reef",14,2006,3,1,"TO","M","9/12/2005","RIB REEF","18032S",-18.48333333,146.8833333,"O","O","GUA","Habitat Protection",0,1,0,0,0,0,"AM",1,0,0,0,0,0,"same","same","same","same","same","same"
"IU662","Rib Reef",14,2006,3,2,"TO","M","9/12/2005","RIB REEF","18032S",-18.48333333,146.8833333,"O","O","GUA","Habitat Protection",0,2,0,0,2,0,"AM",2,0,0,0,2,0,"same","same","same","same","same","same"
"IU663","Rib Reef",14,2006,3,3,"TO","M","9/12/2005","RIB REEF","18032S",-18.48333333,146.8833333,"O","O","GUA","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU664","Rib Reef",14,2006,3,4,"TO","M","9/12/2005","RIB REEF","18032S",-18.48333333,146.8833333,"O","O","GUA","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU665","Rib Reef",14,2006,3,5,"TO","M","9/12/2005","RIB REEF","18032S",-18.48333333,146.8833333,"O","O","GUA","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU666","Helix Reef",14,2006,1,1,"TO","M","9/12/2005","HELIX REEF","18076S",-18.63333333,147.3,"O","C","GUA/RA","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU667","Helix Reef",14,2006,1,2,"TO","M","9/12/2005","HELIX REEF","18076S",-18.63333333,147.3,"O","C","GUA/RA","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU668","Helix Reef",14,2006,1,3,"TO","M","9/12/2005","HELIX REEF","18076S",-18.63333333,147.3,"O","C","GUA/RA","Marine National Park",0,0,1,0,3,0,"AM",0,1,0,0,3,0,"same","same","same","same","same","same"
"IU669","Helix Reef",14,2006,1,4,"TO","M","9/12/2005","HELIX REEF","18076S",-18.63333333,147.3,"O","C","GUA/RA","Marine National Park",1,2,0,0,4,0,"AM",2,0,0,1,4,0,"same","same","same","same","same","same"
"IU670","Helix Reef",14,2006,1,5,"TO","M","9/12/2005","HELIX REEF","18076S",-18.63333333,147.3,"O","C","GUA/RA","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU671","Helix Reef",14,2006,2,1,"TO","M","10/12/2005","HELIX REEF","18076S",-18.63333333,147.3,"O","C","GUA/RA","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU672","Helix Reef",14,2006,2,2,"TO","M","10/12/2005","HELIX REEF","18076S",-18.63333333,147.3,"O","C","GUA/RA","Marine National Park",0,0,0,0,1,0,"AM",0,0,0,0,1,0,"same","same","same","same","same","same"
"IU673","Helix Reef",14,2006,2,3,"TO","M","10/12/2005","HELIX REEF","18076S",-18.63333333,147.3,"O","C","GUA/RA","Marine National Park",0,1,0,0,1,0,"AM",1,0,0,0,1,0,"same","same","same","same","same","same"
"IU674","Helix Reef",14,2006,2,4,"TO","M","10/12/2005","HELIX REEF","18076S",-18.63333333,147.3,"O","C","GUA/RA","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU675","Helix Reef",14,2006,2,5,"TO","M","10/12/2005","HELIX REEF","18076S",-18.63333333,147.3,"O","C","GUA/RA","Marine National Park",0,0,0,0,1,0,"AM",0,0,0,0,1,0,"same","same","same","same","same","same"
"IU676","Helix Reef",14,2006,3,1,"TO","M","10/12/2005","HELIX REEF","18076S",-18.63333333,147.3,"O","C","GUA/RA","Marine National Park",0,1,0,0,0,0,"AM",1,0,0,0,0,0,"same","same","same","same","same","same"
"IU677","Helix Reef",14,2006,3,2,"TO","M","10/12/2005","HELIX REEF","18076S",-18.63333333,147.3,"O","C","GUA/RA","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"IU678","Helix Reef",14,2006,3,3,"TO","M","10/12/2005","HELIX REEF","18076S",-18.63333333,147.3,"O","C","GUA/RA","Marine National Park",0,0,0,0,1,0,"AM",0,0,0,0,1,0,"same","same","same","same","same","same"
